"id","candidate_list_id","proposition_id","creation_date","update_date","comment_candidate_list","comment_association","status","candidat_e","cityId","city","proposition","category","category_id"
"868","60","24","2026-02-28 22:50:13","2026-02-28 22:50:13","Ce genre de dispositifs n'est en réalité pas utilisé par les administrés. Cela enlève des places de stationnement pour les voitures, c'est donc non",NULL,"refused","Ivan Gratte","15","Le Bouscat","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"869","60","40","2026-02-28 22:50:13","2026-02-28 22:50:13","Le Bouscat est déjà plutôt bien doté mais la répartition m'apparaît assez inégale et c'est dommage... Plutôt favorable",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"870","60","25","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"871","60","26","2026-02-28 22:50:13","2026-02-28 22:50:13","L'exemple à retravailler dans notre commune serait la Ligne Verte, elle est je trouve trop dangereuse pour les vélos (notamment à cause des rails glissants en jour de pluie). Il faut absolument retravailler ces revêtements !!",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"872","60","28","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"873","60","29","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"874","60","30","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"875","60","31","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"876","60","32","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"877","60","33","2026-02-28 22:50:13","2026-02-28 22:50:13","Sur le principe pourquoi pas mais j'ai du mal à voir ce projet au Bouscat",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"878","60","34","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"879","60","36","2026-02-28 22:50:13","2026-02-28 22:50:13","Et surtout mettre l'accent sur le fait que chacun doit respecter l'ensemble du code de la route .....",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"880","60","37","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"881","60","41","2026-02-28 22:50:13","2026-02-28 22:54:12","Ce n'est pas le rôle d'une commune, un service de prêt de vélos est déjà mis en place en plus auprès des services métropolitains",NULL,"refused","Ivan Gratte","15","Le Bouscat","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"882","10","2","2026-03-03 19:27:59","2026-03-03 19:27:59","Comme précisé dans la question précédente, cela dépend de l’ambition de Bordeaux Métropole à se donner les moyens d'accompagner les communes.",NULL,"accepted","Franck Raynal","22","Pessac","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"883","10","4","2026-03-03 19:27:59","2026-03-03 19:27:59","La Ville de Pessac a mis en œuvre une politique de d’apaisement des quartiers en veillant à contrer également les trafics de transit en raison des applications d’itinéraires malin. C’est la raison pour laquelle, les grands axes seront principalement maintenus à 50km/h permettant de ne pas créer d’effet pervers en raison des algorithmes de ces applications.",NULL,"accepted","Franck Raynal","22","Pessac","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"884","10","5","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"885","10","6","2026-03-03 19:27:59","2026-03-03 19:27:59","Attention, sujet purement métropolitain dont les villes (qui plus est non membre de la majorité métropolitaine) n’ont pas d’impact.",NULL,"accepted","Franck Raynal","22","Pessac","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"886","10","7","2026-03-03 19:27:59","2026-03-03 19:27:59","Déjà expérimenté sur certains travaux à Pessac mais nécessite d’être optimisé, étendu et généralisé à l’échelle de la Ville",NULL,"accepted","Franck Raynal","22","Pessac","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"887","10","39","2026-03-03 19:27:59","2026-03-03 19:27:59","A co-construire avec les associations locales pour améliorer l’existant et les réalisations des dernières années (sur Pessac, création de passerelle en 2024, amélioration d’une traversée au-dessus de la rocade, création de jalonnement pour orienter vers ces traversées sécurisées...).",NULL,"accepted","Franck Raynal","22","Pessac","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"888","10","8","2026-03-03 19:27:59","2026-03-03 19:27:59","Attention, chaque projet d’aménagement est différent et spécifique. Chaque projet fait donc l’objet d’une étude spécifique puis d’un choix lié aux particularités des rues concernées. Il faut accompagner la redistribution des espaces publics pour que chacun y trouve sa place en pleine sécurité.",NULL,"accepted","Franck Raynal","22","Pessac","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"889","10","9","2026-03-03 19:27:59","2026-03-03 19:27:59","Déjà mis en œuvre dans de nombreux quartiers à Pessac et toujours dans l’évaluation et l’évolution continue.",NULL,"accepted","Franck Raynal","22","Pessac","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"890","10","10","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"891","10","11","2026-03-03 19:27:59","2026-03-03 19:27:59","En fonction de ce que l'on appelle ""Quartier""",NULL,"accepted","Franck Raynal","22","Pessac","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"892","10","12","2026-03-03 19:27:59","2026-03-03 19:27:59","Co construire les projets en repartageant les espaces lorsque c'est possible.",NULL,"accepted","Franck Raynal","22","Pessac","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"893","10","13","2026-03-03 19:27:59","2026-03-03 19:27:59","Éviter au maximum, mais parfois nécessaire quand il s’agit de la seule solution possible.",NULL,"accepted","Franck Raynal","22","Pessac","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"894","10","14","2026-03-03 19:27:59","2026-03-03 19:29:10","Adapté au centre-ville de Pessac mais pas à des quartiers de type « village » comme c’est le cas à Pessac. Mais on ne s’interdit pas de l’étudier et le mettre en place s’il existe une volonté des riverains/usagers.",NULL,"accepted","Franck Raynal","22","Pessac","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"895","10","15","2026-03-03 19:27:59","2026-03-03 19:27:59","Quand cela est possible",NULL,"accepted","Franck Raynal","22","Pessac","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"896","10","16","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Généraliser les trottoirs traversants","Les piétons","3"
"897","10","17","2026-03-03 19:27:59","2026-03-03 19:27:59","Déjà mis en œuvre sur les derniers aménagements comme sur l’avenue de Romainville.",NULL,"accepted","Franck Raynal","22","Pessac","Réaliser des trottoirs plats","Les piétons","3"
"898","10","18","2026-03-03 19:27:59","2026-03-03 19:27:59","Déjà expérimenté à Pessac",NULL,"accepted","Franck Raynal","22","Pessac","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"899","10","19","2026-03-03 19:27:59","2026-03-03 19:27:59","L’équipe de Franck Raynal a mis en œuvre une méthode qui a déjà porté ses fruits depuis 2022. Il s’agit de susciter et de faire émerger des projets de proximité par l’accompagnement de la communauté éducative et les riverains. 3 écoles ont déjà eu des réalisations : Aristide Briand, Jean d’Arc et Magonty. 
Nous continuerons cette démarche (des écoles actuellement en cours d’expérimentation)",NULL,"accepted","Franck Raynal","22","Pessac","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"900","10","20","2026-03-03 19:27:59","2026-03-03 19:27:59","De nombreuses initiatives existent : fête du vélo, atelier vélo dans les écoles primaires, kit vélo pour les enfants de CM2, sensibilisation des parents… De nouvelles actions seront menées si nous sommes élus.",NULL,"accepted","Franck Raynal","22","Pessac","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"901","10","21","2026-03-03 19:27:59","2026-03-03 19:27:59","Sur ce dernier mandat, ce sont 4 garages à vélo supplémentaires qui ont été mis en œuvre sur les pôles multimodaux.",NULL,"accepted","Franck Raynal","22","Pessac","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"902","10","22","2026-03-03 19:27:59","2026-03-03 19:27:59","Le parking sous-terrain du centre ville sera équipé dans les prochaines semaines d'une MetStation refaite à neuf.",NULL,"accepted","Franck Raynal","22","Pessac","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"903","10","23","2026-03-03 19:27:59","2026-03-03 19:27:59","Dépend que de la métropole, Pessac soutiendra l’initiative",NULL,"accepted","Franck Raynal","22","Pessac","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"904","10","24","2026-03-03 19:27:59","2026-03-03 19:27:59","Action déjà proposée à Pessac mais compte tenu du tissu d’habitat et de la typologie de la ville, pas de nouvelle demande en cours.",NULL,"accepted","Franck Raynal","22","Pessac","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"905","10","40","2026-03-03 19:27:59","2026-03-03 19:27:59","Dépend de la métropole qui sur le dernier mandat nous a supprimé 4 stations de vélos contre notre avis !!",NULL,"accepted","Franck Raynal","22","Pessac","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"906","10","25","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"907","10","26","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"908","10","27","2026-03-03 19:27:59","2026-03-03 19:27:59","Dès que possible",NULL,"accepted","Franck Raynal","22","Pessac","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"909","10","28","2026-03-03 19:27:59","2026-03-03 19:27:59","Déjà mis en œuvre sur Pessac (dernier exemple Rue de Romainville)",NULL,"accepted","Franck Raynal","22","Pessac","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"910","10","29","2026-03-03 19:27:59","2026-03-03 19:29:10",NULL,NULL,"accepted","Franck Raynal","22","Pessac","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"911","10","30","2026-03-03 19:27:59","2026-03-03 19:27:59","A étudier lorsque la largeur de voirie le permet.",NULL,"accepted","Franck Raynal","22","Pessac","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"912","10","31","2026-03-03 19:27:59","2026-03-03 19:27:59","Lorsque c'est possible",NULL,"accepted","Franck Raynal","22","Pessac","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"913","10","32","2026-03-03 19:27:59","2026-03-03 19:27:59","Nous ne voyons pas l'opportunité de supprimer les feux mis à la hauteur de vue des cyclistes.",NULL,"accepted","Franck Raynal","22","Pessac","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"914","10","33","2026-03-03 19:27:59","2026-03-03 19:27:59","Lorsque cela est possible, cela nécessite des emprises foncières très importantes ce qui les rend malheureusement impossibles dans beaucoup de zones à Pessac.",NULL,"accepted","Franck Raynal","22","Pessac","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
